judul,label
"
Pemerintah Masih Utang Rp 10,4 T ke Pupuk Indonesia, Jokowi: Pasti Dibayar!
",Positif
"
Jokowi Sebut Penyesuaian HPP Gabah Selesai Dihitung Pekan Ini
",Netral
"
Hitungan Nilai Korupsi Timah Rp 271 Triliun Dipertanyakan
",Negatif
"
Brunei Mau Bikin Kereta Cepat Tembus ke IKN, Jokowi Bilang Gini
",Positif
"
Pertamina Pastikan Stok BBM Aman Jelang Idul Fitri
",Positif
"
IHSG Hari Ini Melempem ke 7.200
",Negatif
"
1.681 Orang Ikuti Mudik Gratis Bersama BUMN
",Positif
"
Dipanggil MK buat Jadi Saksi, Sri Mulyani Bakal Hadir Jumat 5 April!
",Netral
"
Pengumuman! Diskon Tarif 20% di Tol Trans Jawa & Sumatera Berlaku Hari Ini
",Positif
"
Jembatan Kaligawe Tol Semarang-Demak Seksi 1A Bisa Dilalui Pemudik, Gratis!
",Positif
"
Tol Musi Landas-Pangkalan Balai Bakal Dibuka Fungsional
",Positif
"
Respons Istana soal Sri Mulyani cs Dipanggil MK
",Netral
"
Alokasi Pupuk Subsidi Ditambah Jadi 9,5 Juta Ton, Petani Bisa Tebus Pakai KTP
",Positif
"
Kata Bos PT Timah soal Heboh Kerugian Lingkungan Rp 271 Triliun
",Negatif
"
Jelang Lebaran Bulog Pastikan Stok Beras Aman
",Positif
"
Bobby Rasyidin Wujudkan Kemandirian Industri Pertahanan RI Lewat DEFEND ID
",Positif
"
Prabowo Rencananya Bakal Dilantik di IKN
",Netral
"
Jawaban Basuki soal Digadang-gadang Jadi Menteri Lagi
",Netral
"
Hari Ini Batas Akhir Bayar THR, yang Bermasalah Segera Lapor ke Posko
",Negatif
"
Program Mudik Gratis, BUMN Pelayaran Ini Layani Ratusan Pemudik di 3 Lintasan
",Positif
"
Warga Lhokseumawe Dilatih Menganyam Tikar
",Netral
"
Distribusi Beras SPHP ke Pasar Tradisional Disetop, Cuma Ada di Ritel
",Negatif
"
Sri Mulyani soal Jadi Saksi di MK: Kalau Ada Undangannya Insyaallah Datang
",Netral
"
Gabungan Pabrik Rokok Buka Suara soal RPP Kesehatan, Minta Ini ke Pemerintah
",Netral
"
Dampak Harga Gabah Dikerek Beras Bisa Mahal, Tapi Biaya Produksi Naik
",Negatif
"
Tinjau Area Pompanisasi di Subang, Mentan Harap Produksi Padi Meningkat
",Positif
"
Raksasa Chip TSMC Terdampak Gempa Taiwan, Ini Sosok Morris Chang Sang Pendiri
",Netral
"
Potret Uji Coba Angkot Listrik Bogor, Tarif Rp 5.000
",Netral
"
Cek Fasilitas Pertamina di Surabaya, Menteri ESDM: Stok BBM Bagus
",Positif
"
Berlanjut, Amazon Bakal PHK Ratusan Karyawan!
",Negatif
"
Waskita Kebut Pembangunan di IKN, Begini Progresnya
",Positif
"
H-6 Lebaran, Kamar Penitipan Kucing di Bandung Telah Penuh
",Netral
"
Izin Usaha BPR Bali Artha Anugrah Dicabut OJK, Simpanan Nasabah Dijamin LPS
",Negatif
"
Tinjau Area Pompanisasi di Subang, Mentan Harap Produksi Padi Meningkat
",Positif
"
Program Lucky Draw Berhadiah MINI PS Bespoke Edition
",Positif
"
Alih Status 163 Pegawai Pelni ke RS Pelni Rampung
",Netral
"
Anak Usaha PLN Jamin Pasokan Batu Bara buat Listrik Lebaran Aman
",Positif
"
Kata Luhut Sekarang Hampir Sulit buat OTT, Kok Bisa?
",Negatif
"
Sempat Rugi Rp 18 T, LPEI Kejar Kinerja 2024 Tumbuh Positif
",Positif
"
BSI Siapkan Posko Mudik Untuk Istirahat dan Layani Konsultasi Zakat
",Positif
"
Ratusan Kilogram Beras-Minyak Goreng Malaysia Ngumpet di Jalur Tikus Kalimantan
",Negatif
"
Lagi Disiapkan, Ini Dia 'Senjata' Andalan Luhut Cegah Korupsi Tambang
",Netral
"
Catat! Ini Jadwal Operasional LRT Jabodebek Selama Libur Lebaran
",Netral
"
Kantor Dagang RI di Taipei Buka Hotline Pengaduan buat WNI yang Jadi Korban Gempa
",Netral
"
OJK Cabut Izin Usaha BPR Sembilan Mutiara, Simpanan Nasabah Dijamin LPS
",Negatif
"
Luhut Buka Suara Respons Kasus Korupsi Timah
",Netral
"
Suasana Pelabuhan Merak Mulai Dipadati Pemudik
",Netral
"
Deteksi Sinyal Buruk Ekonomi RI dari Pengusaha
",Negatif
"
Sepekan Jelang Lebaran Harga Cabai hingga Daging Ayam Merangkak Naik
",Negatif
"
RI Tetapkan 22 Komoditas Tambang Jadi Mineral Strategis, Nikel hingga Timah
",Positif
"
BPJT Minta Jangan Paksakan Perbaikan Tol Bocimi demi Mudik, Bisa Bahaya!
",Negatif
"
Catatan Pengusaha Buat Komposisi Kabinet Presiden Baru RI
",Netral
"
Mudik Pakai Mobil Listrik vs BBM, Irit Mana?
",Netral
"
Rombongan Pekerja Hotel yang Hilang saat Gempa Taiwan Ditemukan!
",Positif
"
Puan Maharani Soroti Kenaikan Harga Pangan hingga Stok BBM Jelang Lebaran
",Negatif
"
Masuk Rest Area Maksimal 30 Menit, Gimana Nasib Mobil Listrik yang Perlu Ngecas?
",Netral
"
Elon Musk Mau Bangun Pabrik Tesla di India, Ini Bocoran Lokasinya
",Positif
"
Penanganan Permanen Longsor Tol Bocimi Setelah Libur Lebaran
",Netral
"
11 Ribu Pekerja di Argentina Kena PHK Imbas Krisis Ekonomi
",Negatif
"
Pertamina Fokus Rampungkan Proyek Kilang Terbesar Se-RI di Balikpapan
",Positif
"
Global Bond BNI Laku Keras, Kelebihan Permintaan 6,4 Kali
",Positif
"
Mau Mudik Pakai Mobil Listrik? Tenang, Ada 239 SPKLU di Tol
",Positif
"
Mudik Pakai Mobil Listrik? Ini Tips biar Nggak Mogok di Tengah Tol
",Positif
"
4.000 Mobil Listrik Diprediksi Dipakai buat Mudik
",Netral
"
Proyek Bendungan Tiga Dihaji Sumsel Senilai Rp 3,7 T Rampung Akhir 2024
",Positif
"
Bank Mega Syariah Berbagi Kebaikan
",Positif
"
Bakal Ada Regulasi Baru Atur THR Ojol, Ini Bocoran Kemnaker
",Netral
"
Produksi Pesawat Boeing 737 MAX Anjlok Gara-gara Pabrik Diaudit Ketat
",Negatif
"
Pengelola Tol Bocimi Beberkan Kronologi Longsor hingga Sebabkan Mobil Terperosok
",Negatif
"
Tol Japek II Selatan Disiapkan Secara Fungsional untuk Mudik Lebaran
",Netral
"
Pegawai Kena PHK Sebelum Lebaran, Tetap Dapat THR?
",Negatif
"
Sinergi Gojek & Whoosh Tawarkan Diskon Khusus Perjalanan ke Stasiun
",Positif
"
Jokowi Mau Potensi Tambang Rakyat di Jambi Dimaksimalkan!
",Positif
"
Jokowi Minta Basuki Benahi Pasar Muara Bungo
",Netral
"
Cara Klaim JHT BPJS Ketenagakerjaan Saat Libur Lebaran 2024
",Netral
"
Puan soal Ekonomi RI Usai Pemilu: Rupiah Melemah-Harga Pangan Naik
",Negatif
"
Kemnaker Sebut Pembagian THR Tahun Ini Membaik, Ini Datanya
",Positif
"
Ekspedisi Rupiah Berdaulat Distribusikan Uang Layak ke Ujung Negeri
",Positif
"
Warga Pakistan Serbu Pasar untuk Belanja Kebutuhan Lebaran
",Positif
"
SPBU Nakal Pemalsu Pertamax di Cimanggis Depok Ditutup Sementara
",Negatif
"
Taylor Swift Masuk Dalam Daftar Miliarder Forbes 2024
",Positif
"
Segini Denda Penumpang yang Turun Lebih dari Tiket Tujuan
",Negatif
"
Bagi-bagi Bansos Beras 10 Kg di Jambi, Jokowi: Ada yang Baru Dapat Sekali
",Netral
"
Dapat Hampers Lebaran dari Kantor, Kena Pajak atau Enggak? Ini Jawabannya
",Netral
"
Diskon 36% Tarif Tol Krian-Bunder Sudah Berlaku, Simak Rinciannya
",Positif
"
Bansos Beras 10 Kg Lanjut Setelah Juni? Jokowi: Saya Tidak Janji
",Netral
"
Kebutuhan Penukaran Uang Jelang Lebaran Naik Rp 8,8 Triliun
",Netral
"
Ada Perusahaan Ajukan PHK Jelang Lebaran, Kemnaker: Tunda!
",Negatif
"
Bandara Dhoho Garapan Gudang Garam Dibuka Besok, Citilink Terbang Pertama
",Positif
"
7 Posko Mudik-Layanan Kesehatan BPJS Selama Libur Lebaran 2024
",Netral
"
BUMN Jasa Survei Jamin Keamanan Kapal Berlayar, Ini Caranya
",Positif
"
Pertagas Transformasi Jadi Perusahaan Energi, Bidik Laba Rp 3,4 T di 2024
",Positif
"
Dua Ruas Tol Kuala Tanjung-Parapat Dipakai buat Mudik Mulai Hari Ini, Gratis!
",Positif
"
Mau Mudik Tenang Titipkan Anabul di Hotel? Siapkan Uang Segini!
",Netral
"
Mulai Hari Ini, Tol Cimanggis-Cibitung Seksi Nagrak-Cibitung Dibuka Gratis
",Positif
"
BI Realisasikan Penukaran Uang Tunai Kebutuhan Lebaran Rp 123,7 T
",Positif
"
ASN Wajib Tingkatkan Skill Biar Cepat Naik Jabatan, Bagaimana Caranya?
",Netral
"
Begini Kondisi Jalan Tol Bocimi yang Amblas
",Negatif
"
Susah Lari Kencang, Pengusaha Keluhkan 3 Kebijakan Jokowi Ini
",Negatif
"
Taylor Swift Masuk Daftar Orang Terkaya Dunia!
",Positif
"
Pet Hotel 'Diserbu' Kucing Jelang Lebaran, Omzet Naik hingga Rp 6 Juta/Hari
",Positif
"
Berharap Pada Ketentuan Baru Fintech Lending
",Netral
"
Kemendag Pastikan Transisi Tiktok dan Tokopedia Sudah Tuntas
",Netral
"
Pengusaha Beberkan Sinyal-sinyal Buruk yang Ancam Perekonomian RI
",Negatif
"
Penumpang Kereta Sengaja Bablas dari Tujuan, Bisa Kena Denda!
",Negatif
"
Dolar AS Perkasa Betah di Rp 15.900an
",Positif
"
Harga Emas Hari Ini Meroket Lagi, Terus-terusan Pecah Rekor!
",Positif
"
Harga Emas Pecah Rekor Lagi! Tembus Segini
",Positif
"
Pegawai Pajak Dilarang Keras Terima Hadiah Lebaran, Ini Penjelasannya
",Netral
"
Pemudik Sepeda Motor Menyemut di Pelabuhan Ciwandan
",Netral
"
IHSG Pagi Ini Dibuka di Level 7.166
",Netral
"
Penarapan Diskon Tarif 20% di Tol Trans Jawa
",Positif
"
BEI Terbitkan Aturan Baru, Aksi Pecah Nilai Saham Tak Cuma Butuh Restu RUPS
",Netral
"
THR Cair, Warga Ramai-ramai Serbu Pusat Perbelanjaan
",Positif
"
Curah Hujan Tinggi Diduga Jadi Penyebab Tol Bocimi Longsor
",Negatif
"
Melihat Customer Lounge Gojek di Stasiun Whoosh Halim
",Netral
"
Babak Baru Penyelesaian Sengketa Lahan Hotel Sultan di Tangan AHY
",Netral
"
Indonesia Ekspor Etanol Farmasi ke Belanda
",Positif
"
Pengakuan Jokowi: Tak Ada Arahan Khusus buat 4 Menteri yang Dipanggil MK
",Netral
"
Sinyal Buruk Ekonomi RI hingga Catatan Penting Buat Presiden Baru
",Negatif
"
Besok Jam 08.00 Sri Mulyani Hadiri Sidang Sengketa Pilpres di MK
",Netral
"
Terkuak Rencana Penggabungan Bandara RI di Bawah Satu Operator
",Netral
"
Bos Tokopedia Buka-bukaan Soal Migrasi TikTok yang Sempat Heboh
",Netral
"
Kunjungi Pasar Tanjung Bungur, Jokowi: Harga Baik-Stok Tak Ada Masalah
",Positif
"
Warga Antusias Belanja Sembako Murah di Jakpus
",Positif
"
Mengintip Proyek Kilang Pertamina Terbesar di RI
",Netral
"
Berat Maksimal 20 Kg, Ini Rincian Aturan Bagasi Kereta Cepat
",Netral
"
Dahsyat, Mengerikan Gempa Taiwan! Jalan Rusak Parah-Bangunan Hancur
",Negatif
"
Pupuk Indonesia Minta Gas Murah Lanjut, Singgung Subsidi Bengkak
",Negatif
"
Omah Pembatik Cilik jadi Destinasi Eduwisata Baru di Gunungkidul
",Positif
"
Tol Cimanggis-Cibitung Seksi 2B Tersambung Jakarta-Cikampek, Cek di Sini Infonya
",Netral
"
Proyek Kereta Cepat Tembus IKN Masih Wacana, Ini Buktinya
",Netral
"
Progres Terkini Pembangunan LRT Jakarta Fase 1B
",Netral
"
Terkuak Masalah Pembebasan Lahan IKN, Termasuk soal Anggaran
",Negatif
"
Airlangga Ungkap Nggak Cuma RI Tebar Bansos, Singapura, Malaysia, hingga AS Juga
",Netral
"
Amplop Lebaran Bergambar Unik Mulai Dijajakan
",Netral
"
Ternyata Ini Penyebab Harus Ada Contraflow di Tol Jakarta-Cikampek
",Netral
"
Terungkap! Ini Alasan Risma Tak Hadir Saat Jokowi Bagi-bagi Bansos
",Netral
"
Berburu Baju Muslim untuk Lebaran
",Netral
"
Dirut Bulog Lepas Keberangkatan Ratusan Pemudik
",Netral
"
Catat! Ini Aturan Pemudik Bawa Kendaraan Listrik yang Naik Kapal Laut
",Netral
"
Ramainya Mudik Gratis Bareng Kapal Pelni
",Netral
"
Sri Mulyani Pastikan Defisit Anggaran APBN 2025 di Bawah 3%
",Positif
"
Layanan Digital Peruri Raih Penghargaan Digitech Award
",Positif
"
Ribuan Pemudik Pulang Kampung Bareng Bank BUMN
",Netral
"
Tukar Mata Uang di Jenius Bisa Tiap Hari, ke Luar Negeri Jadi Praktis
",Positif
"
Potret Penerbangan Perdana di Bandara Dhoho Kediri
",Netral
"
Jokowi Minta Sri Mulyani cs Komunikasi dengan Pemerintah Baru soal APBN
",Netral
"
Mewujudkan Ambisi Besar Industri Pertahanan RI
",Positif
"
Sri Mulyani Buka Suara soal Anggaran Makan Siang Gratis di APBN 2025
",Netral
"
Sinar Mas dan APP Group Sumbang Alquran ke Masjid Istiqlal
",Netral
"
Pemudik Capai 194 Juta, Luhut Sebut Paling Meriah Sepanjang Sejarah
",Positif
"
Dirut Pertamina Pantau Kesiapan Satgas-Stok BBM di Jawa Barat
",Netral
"
Subholding BUMN Jasa Survei Gelar Program Mudik untuk 5 Rute
",Netral
"
Diperbaiki, Tol Bocimi yang Longsor Ditarget Bisa Dipakai Mudik Minggu Depan
",Positif
"
Risma Jawab Hakim MK soal Alasan Bansos Cair Mulai Januari
",Netral
"
Ucapkan Selamat Mudik Lebaran, Luhut: Kalau Ngantuk Berhenti Dulu
",Netral
"
AHY Bakal Kunjungi Muara Gembong Bekasi, Ada Apa Nih?
",Netral
"
Risma Buka-bukaan Alasan Tidak Mau Salurkan Bansos Beras, Singgung Temuan BPK
",Negatif
"
Mulai Besok, KAI Tambah Kereta Mudik Rute Gambir-Yogyakarta
",Positif
"
Cara Membeli E-Meterai untuk Seleksi CASN, Wajib Tahu
",Netral
"
Sri Mulyani Anggap Sidang Sengketa Pilpres Cara Rawat Nalar Publik tentang APBN
",Netral
"
Rupiah Lesu-Harga Minyak Meroket, Siap-siap Subsidi BBM Bengkak!
",Negatif
"
Saat Muhadjir Ditegur Ketua MK di Sidang Sengketa Pilpres Gegara Pernyataan Ini
",Negatif
"
Muhadjir Beberkan Alasan Jokowi Sering Berkunjung ke Daerah
",Netral
"
Sri Mulyani Bantah Automatic Adjustment buat Biayai Bansos!
",Negatif
"
Penampakan Kemacetan di Tol Cipali
",Netral
"
2 Cara Transfer DANA ke ShopeePay dan Biaya Adminnya
",Netral
"
21 Usaha Rumahan yang Tidak Ada Matinya, Tak Perlu Sewa Kios
",Positif
"
Cara Daftar Akun Aplikasi SIAPkerja Kemnaker dan Persyaratannya
",Netral
"
Mensos Sebut Pemerintah Tak Lagi Salurkan Bansos dalam Bentuk Beras
",Netral
"
Sri Mulyani Blak-blakan Alokasi Dana Bansos Setiap Kunjungan Jokowi ke Daerah
",Netral
"
Jokowi Gemar Bagi-bagi Bansos, Muhadjir: Itu Pola Kepemimpinannya
",Netral
"
Bazar Murah untuk Lebaran
",Positif
"
Mudik Gratis Peruri Berangkatkan 700 Peserta ke Jawa Tengah
",Positif
"
Suara Golkar Melonjak Berkat Bansos? Airlangga: Bungkusnya Nggak Warna Kuning
",Netral
"
Oh Ternyata Ini, Alasan Pemerintah Gencar Kasih Bantuan Beras buat Masyarakat
",Netral
"
Beli Pertalite Jadi Dibatasi Termasuk Saat Mudik? Ini Kata Menteri ESDM
",Netral
"
Airlangga Ungkap Sumber Anggaran Bansos yang Dibagikan Jokowi
",Netral
"
'Lenyap' dari Kemensos, Segini Anggaran BLT El Nino yang Disinggung Ketua MK
",Negatif
"
Pemudik Lewati Tol Solo-Yogya yang Dibuka Gratis, Ini Potretnya
",Positif
"
Gojek Swadaya, Fasilitasi Mitra Gojek Berbagi
",Positif
"
Menteri ESDM Buka Suara soal Kasus Korupsi Timah yang Seret Harvey Moeis
",Negatif
"
Pelaku Usaha Sambut Positif Diskon Biaya Penumpukan Peti Kemas
",Positif
"
Eks Dirut Bulog Budi Waseso Buka Suara Namanya Disebut dalam Sidang MK
",Netral
"
Pemerintah Kantongi Rp 23 T dari Pajak Kripto hingga Fintech
",Positif
"
Kerja Sama Fasilitas Kredit Industri Tekstil
",Netral
"
6 Maskapai Hadiri Panggilan KPPU soal Tiket Pesawat Naik, Batik Tak Hadir
",Netral
"
Buntut Aksi Boikot, McDonald's Beli 225 Gerai Waralabanya di Israel
",Netral
"
Nama Buwas Disebut Hakim MK di Sidang Sengketa Pilpres, Ada Apa?
",Netral
"
7 Maskapai Dipanggil soal Harga Tiket Pesawat Mahal, Begini Hasilnya
",Negatif
"
TelkomGroup Berangkatkan Lebih Dari 2.000 Pemudik
",Positif
"
Mudik Lebaran, Transaksi Tetap Mudah dan Nyaman Bersama BRI
",Positif
"
Hakim MK Tanya ke Sri Mulyani cs, Sumber Dana Jokowi Bagi Bansos dari Mana?
",Netral
"
Penampakan Pembangunan Jalan Raya yang Membelah Hutan Amazon
",Negatif
"
Cadangan Devisa RI Turun Lagi Jadi US$ 140,4 Miliar, Ini Penyebabnya
",Negatif
"
Digitalisasi Jadi Cara Bank biar Nggak Ditinggal Nasabah
",Positif
"
Produk Perang Canggih Made in RI: Radar-Kapal Perang Raksasa
",Positif
"
Ketua MK Tanya BLT El Nino 'Lenyap' dari Anggaran Kemensos, Ini Jawaban Sri Mulyani
",Netral
"
Sering Digelar Pemerintah, Ternyata Ini Tujuan Program Mudik Gratis
",Netral
"
Airlangga Buka-bukaan Perintah Jokowi ke 4 Menteri Sebelum Sidang MK, Apa Itu?
",Netral
"
Beras dan Minyak Goreng Asal Malaysia Ditemukan di Jalur Tikus Kalimantan
",Negatif
"
Menteri ESDM Ungkap Lifting Migas RI Belum Capai Target, Ini Datanya
",Negatif
"
1.709 Orang Ikuti Mudik Gratis Bersama United Tractors
",Netral
"
TASPEN Berangkatkan 720 Peserta Mudik Gratis BUMN Pakai 18 Armada Bus
",Positif
"
Menteri ESDM Minta SKK Migas Geber Produksi demi Capai Target
",Positif
"
Pembangunan PLTS 500 MW Proyek Hijaunesia Dikebut, Begini Progresnya
",Positif
"
641 Ribu Ton Beras Bantuan Pangan Sudah Mengalir ke Masyarakat
",Positif
"
BSI Fasilitasi Mudik Gratis untuk Disabilitas
",Positif
"
Sri Mulyani di Sidang MK: Penyusunan APBN 2024 Tak Terkait Capres
",Netral
"
Bisakah Data Penerima Bansos Tumpang Tindih? Ini Jawaban Muhadjir-Airlangga
",Netral
"
Mudik Asyik Transmedia Berangkatkan 531 Peserta
",Positif
"
Jalan Panjang RI Produksi Alutsista Sendiri Tanpa Impor
",Positif
"
Risma Ungkap Biang Kerok Anggaran Kemensos Turun di 2024
",Negatif
"
Terungkap! Ini yang Bikin Harga Emas Naik Terus hingga Cetak Rekor
",Positif
"
Sri Mulyani Tegaskan Bantuan Pangan Bapanas Bukan Perlinsos
",Netral
"
Tol Bocimi Longsor, Bisa Dipakai untuk Lebaran?
",Negatif
"
Sebentar Lagi Lebaran, Begini Cara Dapat 10 Juta dari BPJS Ketenagakerjaan
",Positif
"
Potret Pelabuhan Gilimanuk Bali Penuh Pemudik
",Netral
"
Menteri ESDM Lantik Shinta Damayanti Jadi Wakil Kepala SKK Migas
",Netral
"
Kutip Pepatah Kuno, Sri Mulyani Ingatkan Banyak Negara Krisis Ekonomi-Politik
",Netral
"
Sri Mulyani Tegaskan Realisasi Anggaran Perlinsos Saat Pilpres Tak Ada Perbedaan
",Netral
"
Masyarakat Ramai-ramai Beli hingga Gadai Emas Jelang Lebaran
",Positif
"
Jelang Libur Panjang, Dolar AS Masih Perkasa!
",Positif
"
Airlangga Buka-bukaan Alasan Pemerintah Gelontorkan Perlinsos
",Netral
"
Gelar Mudik Asyik BUMN, Erick Thohir Berangkatkan 90 Ribu Warga
",Positif
"
Ekonom Sebut RI Perlu Menko Syariah, Ini Alasannya
",Netral
"
Ini Cara Menghitung Kendaraan yang Melintas Saat Mudik di Pantura
",Netral
"
Airlangga Beberkan Penyebab Anggaran Perlinsos Naik di Sidang MK
",Netral
"
Di Sidang MK, Muhadjir Ungkap Pangan Jadi Biang Kerok Kemiskinan RI
",Negatif
"
Jelang Akhir Pekan IHSG Dibuka ke Zona Merah di Level 7.254
",Negatif
"
Ciamik! Tempat Penitipan Hewan Ini Seperti Hotel
",Positif
"
Melihat Jakarta Lebaran Fair 2024
",Netral
"
Ribuan Orang Ikut Mudik Gratis BUMN
",Positif
"
Muhadjir Tegaskan Penyaluran Bansos Sudah Direncanakan Sejak Awal
",Netral
"
Potret Patroli Arus Mudik di Selat Bali
",Netral
"
Ambisi RI Punya Industri Pertahanan 50 Besar Dunia
",Positif
"
BPJT Minta Perbaikan Tol Bocimi Jangan Terburu-buru
",Negatif
"
Jokowi Buka Suara Peluang Bansos Beras sampai Akhir Tahun
",Positif
"
Sri Mulyani, Airlangga, hingga Risma Tiba di MK Jelang Sidang Sengketa Pilpres
",Netral
"
Sederet SPBU Nakal Terbongkar, Kini Ditutup Sementara
",Negatif
"
Penampakan Bangunan Nyaris Roboh Akibat Gempa Taiwan
",Negatif
"
Mendulang Kasih dan Rupiah di Hari Raya Lewat Hampers
",Positif
"
4.000 Mobil Listrik Bakal Dipakai Mudik Lebaran, SPKLU Aman Nggak?
",Netral
"
15 Instansi CPNS Sepi Peminat, Info untuk CPNS 2024
",Netral
"
10 Negara Termiskin di Dunia 2024 Menurut Data IMF
",Negatif
"
Duh! Harga Daging Ayam hingga Cabai Mulai Naik Jelang Lebaran
",Negatif
"
Jika Tak Pernah Sakit, Apakah BPJS Kesehatan Bisa Dicairkan?
",Netral
"
Melihat Kesibukan Pembuatan Kue Kering Lebaran
",Netral
"
Biar Nggak Mogok, Perhatikan Hal Ini Saat Mudik Pakai Mobil Listrik
",Netral
"
Kemnaker Ungkap Ada Perusahaan Mau PHK Jelang Lebaran, tapi Minta Ditunda
",Negatif
"
Pedagang Parcel di Cikini Makin Cuan Jelang Lebaran
",Positif
"
Luhut: Saya Sangat Menyayangkan Kasus Korupsi Timah Terjadi
",Negatif
"
Tol Bangkinang-XIII Koto Kampar Dibuka Gratis, Cek Infonya di Sini
",Netral
"
Terungkap Detik-detik Tol Bocimi Longsor hingga Mobil Terperosok
",Negatif
"
Pakai Mobil Listrik Selama Lebaran Bisa Isi Daya Gratis di SPKLU Ini, Caranya?
",Positif
"
Penambahan Mesin Tap Pembayaran Exit Tol Merak
",Netral
"
Pemerintah Brunei Bantah Mau Bangun Kereta Cepat Sampai IKN
",Negatif
"
Mudik Naik Mobil Listrik via Kapal Laut, Begini Ketentuannya
",Netral
"
Dibuka Gratis, Tol Jogja-Solo Ruas Colomadu-Ngawen Dilalui 5.878 Kendaraan
",Positif
"
Ini Alasan Tanah Abang Selalu Padat Pengunjung Jelang Lebaran
",Netral
"
Zimbabwe Rilis Mata Uang Baru, Nasib yang Lama Bagaimana?
",Netral
"
Satu Arah, Tol Batang-Semarang Lancar
",Netral
"
Tiket Penyeberangan Kapal Feri Merak-Bakauheni Habis sampai 8 April
",Negatif
"
Kemendag Evaluasi Aturan Pengetatan Impor Buntut Banyak Keluhan Pengusaha
",Negatif
"
Layani Kebutuhan Digital di Jalur Mudik
",Netral
"
Mulai Hari Ini, Akses Tol ke Stasiun Kereta Cepat Whoosh Halim Dibuka
",Positif
"
Bisnisnya Bangkrut, Orang Tua Kate Middleton Terlilit Utang Rp 5,2 M
",Negatif
"
Bonus CEO Boeing Makin Gede Tembus Rp 518 M di Tengah Rencana Mundur
",Netral
"
Otorita IKN Tepis Ada Semburan Gas Mirip Lapindo-Suku Dayak Ngamuk: Hoaks!
",Negatif
"
Wamen BUMN Buka Suara soal Gaji dan THR Karyawan PTDI Telat Dibayar
",Negatif
"
Begini Kesiapan Layanan Bank BUMN Selama Libur Lebaran
",Netral
"
Tanah Abang Diserbu Jelang Lebaran, Pedagang Kantongi Rp 54 Juta/Hari
",Positif
"
Shimmer Jadi Tren Baju Lebaran, Pedagang Tanah Abang Raup Rp 20 Juta/Hari
",Positif
"
Gila! Harga Emas Hari Ini Melejit Banget, Tembus Segini
",Positif
"
Akhirnya Batalkan dan Ubah Tiket Whoosh Bisa Online, Ini Caranya
",Netral
"
Airlangga Ungkap Alasan Bansos El Nino: Beras Defisit-Masyarakat Butuh Bantuan
",Negatif
"
Respons Buwas soal Namanya Disebut Tolak Bansos dalam Sidang MK
",Netral
"
Pasar Tanah Abang Masih Sesak Diserbu Pembeli H-4 Lebaran
",Positif
"
Lebih dari Setengah Juta Kendaraan Tinggalkan Jabotabek buat Mudik
",Netral
"
Kode Bank Mandiri ke DANA untuk Memudahkanmu Saat Top Up
",Positif
"
H-4 Lebaran, Pemudik Padati Bandara Soekarno Hatta
",Netral
"
Dukung Food Estate, PSMTI Bicara Ketahanan Pangan Nasional
",Positif
"
Kabar Terbaru dari Sri Mulyani soal Anggaran Makan Siang Gratis
",Netral
"
Komitmen BTN Layani Nasabah di Musim Lebaran Idul Fitri 2024
",Positif
"
78.158 Kendaraan Lewat Tol Trans Sumatera Saat Mudik, Melesat 154%
",Positif
"
Terungkap Penyebab Anggaran Kemensos Turun hingga BLT El Nino 'Lenyap'
",Negatif
"
Lebaran Sebentar Lagi, Makin Banyak Motor yang 'Naik' Kereta Api!
",Positif
"
Terkuak! Alasan Jokowi Sering Bagi-bagi Bansos Saat Kunjungan ke Daerah
",Netral
"
BRI Life Berangkatkan 3.500 Pemudik
",Positif
"
Sri Mulyani Ungkap Anggaran Perlinsos: Disetujui DPR-Tak Dipengaruhi Pilpres
",Positif
"
Ribuan Mitra Tukang-Mandor Mudik Gratis Naik Kereta Api Eksekutif
",Netral
"
Lebaran Pakai BRI Banyak Promonya, Diskon & Cashback hingga 50 Persen
",Positif
"
Begini Asal-usul Takhayul Lempar Koin ke Air Mancur
",Netral
"
Peristiwa Aneh, Uang Rp 476 Miliar 'Lenyap' Tanpa Ada yang Tahu
",Negatif
"
Jadwal dan Rute One Way di Jalan Tol Saat Arus Mudik dan Balik Lebaran 2024
",Netral
"
Sakit Saat Mudik Lebaran, Bisa Berobat Pakai BPJS Kesehatan di Luar Kota?
",Netral
"
Saldo e-Toll Habis di Gerbang Tol? Lakukan 4 Langkah Ini
",Netral
"
Money Changer: Arti, Syarat, dan Cara Tukar ke Valuta Asing
",Netral
"
Cara Membuat BPJS Kesehatan, Praktis dan Nggak Pake Ribet!
",Positif
"
Perjuangan Pemudik Sepeda Motor Menyeberang ke Kampung Halaman
",Netral
"
Terkuak Alasan Risma Ogah Salurkan Bansos Beras!
",Negatif
"
Indosat Siap Hadapi Kenaikan Trafik Saat Mudik Lebaran 2024
",Positif
"
Libur Lebaran, Kereta Cepat Wira-wiri 52 Perjalanan/Hari
",Positif
"
Jurus Ilma Ubah Sorgum Jadi Olahan Sehat & Terapkan Transaksi Digital Saat Pameran
",Positif
"
Pertamina Siagakan SPBU hingga Motoris di Exit Tol Cigombong, Ini Rinciannya
",Netral
"
Sri Mulyani Jawab Hakim MK soal Sumber Dana Jokowi Tebar Bansos Saat ke Daerah
",Netral
